,goodreads_book_id,tag_id,count,tag_name,tag_count
8815,52471,"[5444, 25147, 15048, 8067, 23037, 30672, 6122, 14467, 5051, 11503, 22944, 29316, 25438, 12948, 14487, 11221, 24995, 25822, 18054, 18051, 6750]","[4, 3, 5, 18, 4, 3, 4, 3, 4, 7, 3, 6, 7, 18, 5, 8, 3, 3, 3, 3, 81]","['bookshelf', 'read-in-2011', 'humor', 'contemporary-fiction', 'part-of-a-series', 'to-read-fiction', 'calibre', 'historical', 'bookclub', 'favorite-authors', 'paperback', 'tbr', 'realistic-fiction', 'general-fiction', 'historical-fiction', 'family', 'read-2013', 'reviewed', 'library-books', 'library-book', 'chick-lit']",21
8816,289695,"[32989, 18886, 26785, 11505, 11370, 29452, 29011, 33012, 26897, 5444, 1540, 25147, 26771, 26837, 14764, 9638, 9484, 25146, 14487, 18054, 1078]","[216, 70, 22, 7, 15, 54, 8, 28, 8, 8, 10, 11, 29, 37, 9, 8, 8, 11, 10, 11, 9]","['ya', 'magic', 'sci-fi-fantasy', 'favorite-books', 'fantasy-sci-fi', 'teen', 'supernatural', 'ya-fiction', 'scifi-fantasy', 'bookshelf', 'action', 'read-in-2011', 'sci-fi', 'science-fiction', 'home-library', 'dnf', 'didn-t-finish', 'read-in-2010', 'historical-fiction', 'library-books', '4-stars']",21
8817,19351043,"[32989, 18886, 26785, 1128, 11370, 29452, 29011, 33012, 25153, 1540, 26771, 24999, 24997, 15048, 25506, 26837, 12680, 25822, 18054, 18051, 1078]","[617, 165, 57, 56, 35, 136, 35, 36, 101, 45, 135, 120, 115, 245, 32, 162, 104, 37, 51, 29, 39]","['ya', 'magic', 'sci-fi-fantasy', '5-stars', 'fantasy-sci-fi', 'teen', 'supernatural', 'ya-fiction', 'read-in-2017', 'action', 'sci-fi', 'read-2016', 'read-2015', 'humor', 'recommended', 'science-fiction', 'funny', 'reviewed', 'library-books', 'library-book', '4-stars']",21
8818,9429531,"[1128, 25147, 11978, 25506, 30672, 21815, 14552, 14467, 9484, 22733, 5051, 17217, 32099, 12948, 14487, 18326, 11221, 24995, 24993, 18051, 6750]","[4, 15, 7, 4, 5, 12, 10, 30, 5, 4, 18, 5, 6, 9, 280, 11, 15, 6, 6, 7, 5]","['5-stars', 'read-in-2011', 'finished', 'recommended', 'to-read-fiction', 'nook', 'history', 'historical', 'didn-t-finish', 'own-to-read', 'bookclub', 'kindle-books', 'want-to-read', 'general-fiction', 'historical-fiction', 'literary-fiction', 'family', 'read-2013', 'read-2012', 'library-book', 'chick-lit']",21
8819,8476248,"[1128, 25153, 25147, 24999, 24997, 18640, 15048, 12680, 23037, 9638, 21815, 14467, 11503, 22944, 14487, 11221, 24995, 24996, 25822, 6750, 1078]","[16, 13, 59, 11, 10, 10, 52, 46, 24, 12, 10, 581, 11, 21, 224, 12, 10, 18, 19, 60, 19]","['5-stars', 'read-in-2017', 'read-in-2011', 'read-2016', 'read-2015', 'love', 'humor', 'funny', 'part-of-a-series', 'dnf', 'nook', 'historical', 'favorite-authors', 'paperback', 'historical-fiction', 'family', 'read-2013', 'read-2014', 'reviewed', 'chick-lit', '4-stars']",21
8820,20510241,"[32989, 1128, 29452, 33012, 5444, 1540, 26771, 5180, 24999, 24997, 30358, 26837, 31505, 9638, 9484, 22733, 29316, 32099, 24996, 25822, 1078]","[111, 7, 16, 9, 19, 8, 97, 16, 12, 35, 25, 139, 7, 53, 10, 9, 51, 9, 20, 9, 11]","['ya', '5-stars', 'teen', 'ya-fiction', 'bookshelf', 'action', 'sci-fi', 'books-i-have', 'read-2016', 'read-2015', 'thriller', 'science-fiction', 'unfinished', 'dnf', 'didn-t-finish', 'own-to-read', 'tbr', 'want-to-read', 'read-2014', 'reviewed', '4-stars']",21
8821,227590,"[5444, 25147, 5180, 24999, 30358, 14764, 21815, 6122, 22733, 11503, 22944, 31557, 24995, 24996, 8517, 29076, 20994, 18054, 20989, 24993, 1078]","[5, 5, 5, 6, 80, 4, 10, 4, 4, 6, 6, 5, 4, 4, 48, 84, 34, 3, 37, 4, 4]","['bookshelf', 'read-in-2011', 'books-i-have', 'read-2016', 'thriller', 'home-library', 'nook', 'calibre', 'own-to-read', 'favorite-authors', 'paperback', 'unread', 'read-2013', 'read-2014', 'crime', 'suspense', 'mystery-thriller', 'library-books', 'mystery-suspense', 'read-2012', '4-stars']",21
8822,20578940,"[32989, 18886, 26785, 1128, 11370, 22973, 29452, 29011, 33012, 25153, 5444, 1540, 24999, 24997, 9638, 29316, 32099, 26735, 24996, 25822, 1078]","[274, 384, 23, 24, 20, 101, 39, 59, 26, 25, 23, 27, 29, 76, 44, 58, 23, 26, 37, 38, 39]","['ya', 'magic', 'sci-fi-fantasy', '5-stars', 'fantasy-sci-fi', 'paranormal', 'teen', 'supernatural', 'ya-fiction', 'read-in-2017', 'bookshelf', 'action', 'read-2016', 'read-2015', 'dnf', 'tbr', 'want-to-read', 'school', 'read-2014', 'reviewed', '4-stars']",21
8823,20613470,"[32989, 18886, 26785, 2104, 1128, 11505, 11370, 22973, 29452, 29011, 33012, 25153, 5444, 1540, 24999, 24997, 9638, 29316, 24996, 25822, 1078]","[1297, 849, 78, 209, 235, 168, 75, 220, 106, 133, 97, 163, 68, 154, 192, 196, 96, 163, 90, 89, 63]","['ya', 'magic', 'sci-fi-fantasy', 'all-time-favorites', '5-stars', 'favorite-books', 'fantasy-sci-fi', 'paranormal', 'teen', 'supernatural', 'ya-fiction', 'read-in-2017', 'bookshelf', 'action', 'read-2016', 'read-2015', 'dnf', 'tbr', 'read-2014', 'reviewed', '4-stars']",21
8824,6678884,"[1128, 25153, 25147, 24997, 30358, 25506, 21815, 17217, 25146, 31557, 11221, 24995, 24996, 25822, 8517, 29076, 20994, 18054, 20989, 24993, 18051]","[6, 5, 6, 7, 191, 4, 5, 4, 9, 6, 5, 9, 6, 5, 62, 67, 50, 7, 31, 9, 10]","['5-stars', 'read-in-2017', 'read-in-2011', 'read-2015', 'thriller', 'recommended', 'nook', 'kindle-books', 'read-in-2010', 'unread', 'family', 'read-2013', 'read-2014', 'reviewed', 'crime', 'suspense', 'mystery-thriller', 'library-books', 'mystery-suspense', 'read-2012', 'library-book']",21
8825,20698530,"[32989, 2104, 1128, 11505, 29452, 33012, 25153, 5444, 24999, 24997, 18640, 8067, 12680, 9638, 29316, 25438, 11221, 25822, 18054, 6750, 1078]","[695, 33, 60, 48, 61, 62, 156, 26, 93, 159, 47, 28, 35, 39, 54, 165, 60, 60, 34, 201, 72]","['ya', 'all-time-favorites', '5-stars', 'favorite-books', 'teen', 'ya-fiction', 'read-in-2017', 'bookshelf', 'read-2016', 'read-2015', 'love', 'contemporary-fiction', 'funny', 'dnf', 'tbr', 'realistic-fiction', 'family', 'reviewed', 'library-books', 'chick-lit', '4-stars']",21
8826,6013511,"[1128, 5444, 25147, 11978, 5180, 24997, 8067, 30358, 14764, 9638, 6122, 22733, 25146, 22944, 8517, 29076, 20994, 18054, 20989, 18051, 6750]","[6, 9, 14, 7, 12, 6, 9, 38, 8, 7, 6, 9, 17, 11, 18, 101, 12, 9, 20, 7, 47]","['5-stars', 'bookshelf', 'read-in-2011', 'finished', 'books-i-have', 'read-2015', 'contemporary-fiction', 'thriller', 'home-library', 'dnf', 'calibre', 'own-to-read', 'read-in-2010', 'paperback', 'crime', 'suspense', 'mystery-thriller', 'library-books', 'mystery-suspense', 'library-book', 'chick-lit']",21
8827,5556466,"[1128, 25153, 25147, 11978, 5180, 24999, 8067, 30358, 30672, 21815, 9484, 5051, 25146, 25438, 11221, 8517, 29076, 20994, 18054, 20989, 18051]","[8, 8, 14, 11, 10, 10, 17, 144, 7, 9, 8, 15, 20, 8, 8, 109, 83, 93, 8, 51, 9]","['5-stars', 'read-in-2017', 'read-in-2011', 'finished', 'books-i-have', 'read-2016', 'contemporary-fiction', 'thriller', 'to-read-fiction', 'nook', 'didn-t-finish', 'bookclub', 'read-in-2010', 'realistic-fiction', 'family', 'crime', 'suspense', 'mystery-thriller', 'library-books', 'mystery-suspense', 'library-book']",21
8828,15858,"[32989, 18886, 26785, 11370, 26897, 5180, 8067, 14764, 31505, 9638, 14552, 14467, 9484, 22733, 25146, 22944, 12948, 14487, 18326, 31557, 25822]","[9, 19, 44, 23, 22, 14, 19, 24, 9, 8, 12, 48, 9, 9, 8, 13, 30, 155, 11, 9, 8]","['ya', 'magic', 'sci-fi-fantasy', 'fantasy-sci-fi', 'scifi-fantasy', 'books-i-have', 'contemporary-fiction', 'home-library', 'unfinished', 'dnf', 'history', 'historical', 'didn-t-finish', 'own-to-read', 'read-in-2010', 'paperback', 'general-fiction', 'historical-fiction', 'literary-fiction', 'unread', 'reviewed']",21
8829,332775,"[32989, 18886, 26785, 11370, 22973, 29452, 29011, 33012, 26897, 1540, 25147, 26771, 26837, 31505, 9638, 9484, 25146, 29316, 25822, 24993, 18051]","[917, 33, 69, 42, 46, 204, 20, 89, 31, 28, 75, 504, 578, 33, 52, 27, 76, 21, 27, 21, 24]","['ya', 'magic', 'sci-fi-fantasy', 'fantasy-sci-fi', 'paranormal', 'teen', 'supernatural', 'ya-fiction', 'scifi-fantasy', 'action', 'read-in-2011', 'sci-fi', 'science-fiction', 'unfinished', 'dnf', 'didn-t-finish', 'read-in-2010', 'tbr', 'reviewed', 'read-2012', 'library-book']",21
8830,268601,"[1128, 1540, 25147, 26771, 24999, 24997, 30358, 26837, 23037, 21815, 25146, 22944, 24995, 8517, 29076, 20994, 20989, 24993, 18051, 6750, 1078]","[34, 21, 27, 210, 21, 27, 149, 189, 34, 16, 18, 35, 19, 341, 198, 122, 86, 18, 19, 28, 30]","['5-stars', 'action', 'read-in-2011', 'sci-fi', 'read-2016', 'read-2015', 'thriller', 'science-fiction', 'part-of-a-series', 'nook', 'read-in-2010', 'paperback', 'read-2013', 'crime', 'suspense', 'mystery-thriller', 'mystery-suspense', 'read-2012', 'library-book', 'chick-lit', '4-stars']",21
8831,359410,"[32989, 26785, 2104, 1128, 11505, 22973, 29452, 29011, 33012, 25147, 26771, 5180, 26837, 9484, 25146, 25438, 26735, 25822, 18054, 6750, 1078]","[708, 18, 26, 17, 34, 125, 145, 69, 35, 25, 24, 14, 29, 16, 19, 15, 21, 20, 23, 17, 22]","['ya', 'sci-fi-fantasy', 'all-time-favorites', '5-stars', 'favorite-books', 'paranormal', 'teen', 'supernatural', 'ya-fiction', 'read-in-2011', 'sci-fi', 'books-i-have', 'science-fiction', 'didn-t-finish', 'read-in-2010', 'realistic-fiction', 'school', 'reviewed', 'library-books', 'chick-lit', '4-stars']",21
8832,21416690,"[32989, 18886, 26785, 11370, 22973, 29011, 26897, 25153, 26771, 24999, 24997, 26837, 9638, 14467, 9484, 17217, 29316, 14487, 8517, 18054, 18051]","[116, 132, 66, 47, 66, 37, 35, 74, 126, 56, 21, 141, 57, 35, 17, 24, 27, 30, 16, 16, 25]","['ya', 'magic', 'sci-fi-fantasy', 'fantasy-sci-fi', 'paranormal', 'supernatural', 'scifi-fantasy', 'read-in-2017', 'sci-fi', 'read-2016', 'read-2015', 'science-fiction', 'dnf', 'historical', 'didn-t-finish', 'kindle-books', 'tbr', 'historical-fiction', 'crime', 'library-books', 'library-book']",21
8833,110388,"[1128, 25147, 24999, 24997, 18640, 15048, 12680, 23037, 6122, 14552, 14467, 11503, 25146, 22944, 14487, 11221, 24995, 24996, 25822, 6750, 1078]","[8, 11, 17, 10, 10, 14, 9, 24, 7, 8, 431, 8, 9, 24, 151, 11, 7, 11, 12, 31, 21]","['5-stars', 'read-in-2011', 'read-2016', 'read-2015', 'love', 'humor', 'funny', 'part-of-a-series', 'calibre', 'history', 'historical', 'favorite-authors', 'read-in-2010', 'paperback', 'historical-fiction', 'family', 'read-2013', 'read-2014', 'reviewed', 'chick-lit', '4-stars']",21
8834,321645,"[32989, 2104, 1128, 11505, 22973, 29452, 29011, 33012, 5444, 25147, 5180, 18640, 14764, 31505, 9638, 25146, 22944, 32099, 25438, 29076, 6750]","[134, 7, 9, 16, 154, 30, 44, 7, 13, 9, 20, 11, 8, 9, 14, 13, 17, 9, 8, 10, 15]","['ya', 'all-time-favorites', '5-stars', 'favorite-books', 'paranormal', 'teen', 'supernatural', 'ya-fiction', 'bookshelf', 'read-in-2011', 'books-i-have', 'love', 'home-library', 'unfinished', 'dnf', 'read-in-2010', 'paperback', 'want-to-read', 'realistic-fiction', 'suspense', 'chick-lit']",21
8835,12716613,"[1128, 1540, 11978, 24999, 24997, 8067, 30358, 9638, 21815, 11503, 24995, 24996, 8517, 29076, 20994, 18054, 20989, 24993, 18051, 6750, 1078]","[20, 14, 13, 11, 11, 12, 125, 13, 19, 13, 25, 25, 121, 255, 33, 19, 45, 45, 19, 66, 14]","['5-stars', 'action', 'finished', 'read-2016', 'read-2015', 'contemporary-fiction', 'thriller', 'dnf', 'nook', 'favorite-authors', 'read-2013', 'read-2014', 'crime', 'suspense', 'mystery-thriller', 'library-books', 'mystery-suspense', 'read-2012', 'library-book', 'chick-lit', '4-stars']",21
8836,6933876,"[32989, 18886, 26785, 11370, 22973, 29011, 26897, 25147, 26771, 24997, 15048, 26837, 12680, 23037, 14467, 25146, 14487, 24995, 25822, 18054, 6750]","[31, 50, 122, 46, 862, 247, 51, 54, 129, 25, 150, 162, 74, 29, 339, 65, 401, 28, 32, 27, 39]","['ya', 'magic', 'sci-fi-fantasy', 'fantasy-sci-fi', 'paranormal', 'supernatural', 'scifi-fantasy', 'read-in-2011', 'sci-fi', 'read-2015', 'humor', 'science-fiction', 'funny', 'part-of-a-series', 'historical', 'read-in-2010', 'historical-fiction', 'read-2013', 'reviewed', 'library-books', 'chick-lit']",21
8837,15732712,"[1128, 25153, 5444, 5180, 24999, 24997, 18640, 15048, 8067, 9638, 21815, 9484, 5051, 17217, 29316, 25438, 12948, 24995, 24996, 18054, 6750]","[5, 5, 8, 6, 5, 10, 7, 6, 14, 6, 11, 5, 5, 7, 8, 5, 10, 11, 15, 5, 194]","['5-stars', 'read-in-2017', 'bookshelf', 'books-i-have', 'read-2016', 'read-2015', 'love', 'humor', 'contemporary-fiction', 'dnf', 'nook', 'didn-t-finish', 'bookclub', 'kindle-books', 'tbr', 'realistic-fiction', 'general-fiction', 'read-2013', 'read-2014', 'library-books', 'chick-lit']",21
8838,46012,"[11505, 25153, 25147, 11978, 5180, 24997, 8067, 9638, 21815, 9484, 22733, 17217, 25146, 22944, 32099, 25438, 12948, 11221, 24995, 18051, 6750]","[5, 4, 10, 8, 6, 5, 15, 5, 11, 6, 5, 5, 5, 11, 5, 6, 13, 8, 9, 7, 95]","['favorite-books', 'read-in-2017', 'read-in-2011', 'finished', 'books-i-have', 'read-2015', 'contemporary-fiction', 'dnf', 'nook', 'didn-t-finish', 'own-to-read', 'kindle-books', 'read-in-2010', 'paperback', 'want-to-read', 'realistic-fiction', 'general-fiction', 'family', 'read-2013', 'library-book', 'chick-lit']",21
8839,18660447,"[32989, 2104, 1128, 11505, 29452, 33012, 25153, 24999, 24997, 18640, 15048, 12680, 9638, 11503, 29316, 25438, 11221, 25822, 18054, 6750, 1078]","[454, 16, 34, 16, 40, 31, 61, 40, 80, 21, 18, 36, 37, 18, 19, 111, 21, 27, 21, 172, 44]","['ya', 'all-time-favorites', '5-stars', 'favorite-books', 'teen', 'ya-fiction', 'read-in-2017', 'read-2016', 'read-2015', 'love', 'humor', 'funny', 'dnf', 'favorite-authors', 'tbr', 'realistic-fiction', 'family', 'reviewed', 'library-books', 'chick-lit', '4-stars']",21
8840,15655,"[11505, 11978, 5180, 8067, 25506, 31505, 30672, 6122, 22733, 5051, 25146, 22944, 29316, 32099, 25438, 12948, 18326, 11221, 8517, 24993, 6750]","[3, 3, 5, 24, 5, 3, 6, 2, 8, 7, 4, 3, 3, 6, 14, 15, 3, 12, 4, 5, 9]","['favorite-books', 'finished', 'books-i-have', 'contemporary-fiction', 'recommended', 'unfinished', 'to-read-fiction', 'calibre', 'own-to-read', 'bookclub', 'read-in-2010', 'paperback', 'tbr', 'want-to-read', 'realistic-fiction', 'general-fiction', 'literary-fiction', 'family', 'crime', 'read-2012', 'chick-lit']",21
8841,12283261,"[32989, 18886, 11505, 22973, 29452, 33012, 24999, 24997, 18640, 8067, 9638, 9484, 22733, 29316, 32099, 24995, 25822, 18054, 24993, 6750, 1078]","[367, 70, 23, 15, 82, 41, 19, 37, 21, 15, 28, 25, 20, 31, 18, 16, 21, 36, 29, 75, 16]","['ya', 'magic', 'favorite-books', 'paranormal', 'teen', 'ya-fiction', 'read-2016', 'read-2015', 'love', 'contemporary-fiction', 'dnf', 'didn-t-finish', 'own-to-read', 'tbr', 'want-to-read', 'read-2013', 'reviewed', 'library-books', 'read-2012', 'chick-lit', '4-stars']",21
8842,28449257,"[1128, 25153, 24999, 8067, 30358, 25506, 31505, 30672, 9638, 14552, 14467, 9484, 5051, 29316, 12948, 14487, 18326, 11221, 20994, 18054, 18051]","[12, 130, 48, 18, 27, 11, 12, 33, 30, 31, 216, 19, 38, 17, 20, 1095, 59, 20, 27, 25, 16]","['5-stars', 'read-in-2017', 'read-2016', 'contemporary-fiction', 'thriller', 'recommended', 'unfinished', 'to-read-fiction', 'dnf', 'history', 'historical', 'didn-t-finish', 'bookclub', 'tbr', 'general-fiction', 'historical-fiction', 'literary-fiction', 'family', 'mystery-thriller', 'library-books', 'library-book']",21
8843,104378,"[32989, 2104, 29452, 33012, 25153, 25147, 5180, 18640, 8067, 11503, 25146, 22944, 32099, 25438, 11221, 24995, 24996, 25822, 18054, 6750, 1078]","[594, 22, 137, 76, 13, 36, 16, 28, 20, 21, 15, 24, 13, 214, 15, 16, 14, 15, 24, 223, 26]","['ya', 'all-time-favorites', 'teen', 'ya-fiction', 'read-in-2017', 'read-in-2011', 'books-i-have', 'love', 'contemporary-fiction', 'favorite-authors', 'read-in-2010', 'paperback', 'want-to-read', 'realistic-fiction', 'family', 'read-2013', 'read-2014', 'reviewed', 'library-books', 'chick-lit', '4-stars']",21
8844,301022,"[32989, 1128, 11505, 29452, 33012, 25147, 18640, 15048, 8067, 12680, 23037, 9638, 25146, 32099, 25438, 26735, 11221, 24996, 18054, 6750, 1078]","[570, 10, 12, 108, 32, 43, 11, 116, 21, 44, 10, 18, 11, 17, 136, 17, 14, 10, 13, 208, 15]","['ya', '5-stars', 'favorite-books', 'teen', 'ya-fiction', 'read-in-2011', 'love', 'humor', 'contemporary-fiction', 'funny', 'part-of-a-series', 'dnf', 'read-in-2010', 'want-to-read', 'realistic-fiction', 'school', 'family', 'read-2014', 'library-books', 'chick-lit', '4-stars']",21
8845,25142924,"[1128, 11505, 25153, 5444, 11978, 24999, 18640, 8067, 25506, 30672, 9638, 14467, 5051, 11503, 25438, 12948, 14487, 18326, 11221, 18054, 18051]","[5, 5, 11, 4, 5, 26, 5, 5, 9, 8, 6, 12, 12, 6, 6, 14, 76, 7, 8, 5, 4]","['5-stars', 'favorite-books', 'read-in-2017', 'bookshelf', 'finished', 'read-2016', 'love', 'contemporary-fiction', 'recommended', 'to-read-fiction', 'dnf', 'historical', 'bookclub', 'favorite-authors', 'realistic-fiction', 'general-fiction', 'historical-fiction', 'literary-fiction', 'family', 'library-books', 'library-book']",21
8846,16248114,"[32989, 24999, 24997, 8067, 14764, 31505, 30672, 9638, 21815, 14467, 9484, 5051, 11503, 17217, 25438, 12948, 14487, 18326, 11221, 24995, 24996]","[20, 5, 6, 27, 6, 6, 6, 5, 7, 5, 6, 13, 6, 9, 6, 15, 23, 15, 12, 9, 7]","['ya', 'read-2016', 'read-2015', 'contemporary-fiction', 'home-library', 'unfinished', 'to-read-fiction', 'dnf', 'nook', 'historical', 'didn-t-finish', 'bookclub', 'favorite-authors', 'kindle-books', 'realistic-fiction', 'general-fiction', 'historical-fiction', 'literary-fiction', 'family', 'read-2013', 'read-2014']",21
8847,22693182,"[1128, 25153, 5180, 24999, 24997, 8067, 30358, 30672, 9638, 9484, 5051, 32099, 25438, 11221, 8517, 29076, 20994, 18054, 20989, 18051, 6750]","[7, 13, 7, 17, 38, 12, 162, 10, 9, 8, 10, 10, 6, 12, 44, 83, 93, 8, 32, 13, 7]","['5-stars', 'read-in-2017', 'books-i-have', 'read-2016', 'read-2015', 'contemporary-fiction', 'thriller', 'to-read-fiction', 'dnf', 'didn-t-finish', 'bookclub', 'want-to-read', 'realistic-fiction', 'family', 'crime', 'suspense', 'mystery-thriller', 'library-books', 'mystery-suspense', 'library-book', 'chick-lit']",21
8848,104159,"[32989, 18886, 26785, 11370, 22973, 29011, 26897, 5444, 26771, 5180, 30358, 26837, 14764, 21815, 6122, 22733, 22944, 29316, 31557, 8517, 1078]","[5, 31, 35, 12, 64, 8, 9, 5, 52, 4, 8, 50, 7, 4, 6, 4, 8, 7, 6, 5, 6]","['ya', 'magic', 'sci-fi-fantasy', 'fantasy-sci-fi', 'paranormal', 'supernatural', 'scifi-fantasy', 'bookshelf', 'sci-fi', 'books-i-have', 'thriller', 'science-fiction', 'home-library', 'nook', 'calibre', 'own-to-read', 'paperback', 'tbr', 'unread', 'crime', '4-stars']",21
8849,18693716,"[1128, 25153, 24999, 24997, 18640, 15048, 8067, 25506, 12680, 9484, 5051, 11503, 29316, 32099, 25438, 12948, 11221, 24996, 18054, 18051, 6750]","[19, 35, 42, 86, 28, 70, 137, 20, 28, 20, 30, 25, 24, 23, 71, 52, 84, 123, 25, 40, 598]","['5-stars', 'read-in-2017', 'read-2016', 'read-2015', 'love', 'humor', 'contemporary-fiction', 'recommended', 'funny', 'didn-t-finish', 'bookclub', 'favorite-authors', 'tbr', 'want-to-read', 'realistic-fiction', 'general-fiction', 'family', 'read-2014', 'library-books', 'library-book', 'chick-lit']",21
8850,18806240,"[32989, 18886, 26785, 22973, 29452, 29011, 33012, 25153, 24999, 24997, 18640, 8067, 30358, 25506, 9638, 29316, 25438, 11221, 29076, 20994, 18054]","[809, 61, 17, 41, 124, 28, 80, 39, 41, 41, 19, 17, 30, 15, 35, 16, 36, 46, 26, 25, 24]","['ya', 'magic', 'sci-fi-fantasy', 'paranormal', 'teen', 'supernatural', 'ya-fiction', 'read-in-2017', 'read-2016', 'read-2015', 'love', 'contemporary-fiction', 'thriller', 'recommended', 'dnf', 'tbr', 'realistic-fiction', 'family', 'suspense', 'mystery-thriller', 'library-books']",21
8851,18007532,"[1128, 11978, 24997, 8067, 30358, 30672, 9638, 14552, 21689, 14467, 9484, 5051, 32099, 14487, 31557, 24996, 25822, 8517, 29076, 20994, 18051]","[4, 4, 13, 5, 107, 10, 5, 103, 20, 69, 11, 12, 5, 469, 5, 10, 7, 34, 14, 21, 6]","['5-stars', 'finished', 'read-2015', 'contemporary-fiction', 'thriller', 'to-read-fiction', 'dnf', 'history', 'non-fiction', 'historical', 'didn-t-finish', 'bookclub', 'want-to-read', 'historical-fiction', 'unread', 'read-2014', 'reviewed', 'crime', 'suspense', 'mystery-thriller', 'library-book']",21
8852,17673271,"[1128, 5180, 24997, 15048, 12680, 14764, 9638, 21815, 6122, 14552, 21773, 21689, 22733, 29316, 32099, 11221, 24995, 24996, 25822, 18054, 18051]","[2, 5, 2, 47, 8, 2, 2, 2, 2, 2, 37, 90, 2, 2, 5, 2, 3, 5, 2, 3, 3]","['5-stars', 'books-i-have', 'read-2015', 'humor', 'funny', 'home-library', 'dnf', 'nook', 'calibre', 'history', 'nonfiction', 'non-fiction', 'own-to-read', 'tbr', 'want-to-read', 'family', 'read-2013', 'read-2014', 'reviewed', 'library-books', 'library-book']",21
8853,17333319,"[1128, 25153, 24999, 24997, 8067, 30358, 30672, 14552, 14467, 5051, 29316, 12948, 14487, 18326, 24995, 24996, 25822, 8517, 20994, 18054, 1078]","[27, 47, 50, 65, 28, 39, 29, 95, 526, 132, 68, 33, 2339, 120, 35, 83, 28, 247, 84, 33, 24]","['5-stars', 'read-in-2017', 'read-2016', 'read-2015', 'contemporary-fiction', 'thriller', 'to-read-fiction', 'history', 'historical', 'bookclub', 'tbr', 'general-fiction', 'historical-fiction', 'literary-fiction', 'read-2013', 'read-2014', 'reviewed', 'crime', 'mystery-thriller', 'library-books', '4-stars']",21
